,y,x,osmid,highway,geometry
4598826801,1.3938944,103.8905188,4598826801,,POINT (103.8905188 1.3938944)
4598826810,1.3945269,103.8905443,4598826810,,POINT (103.8905443 1.3945269)
4598826812,1.3944186,103.890462,4598826812,crossing,POINT (103.890462 1.3944186)
4598826813,1.3943074,103.8902308,4598826813,,POINT (103.8902308 1.3943074)
5282596670,1.3882203,103.8917147,5282596670,,POINT (103.8917147 1.3882203)
5965645630,1.4126112,103.868355,5965645630,,POINT (103.868355 1.4126112)
4598826817,1.3966666,103.8927599,4598826817,,POINT (103.8927599 1.3966666)
4598826820,1.3968734,103.8930822,4598826820,,POINT (103.8930822 1.3968734)
4598826834,1.3884473,103.9076607,4598826834,,POINT (103.9076607 1.3884473)
4492003158,1.3619129,103.9309848,4492003158,,POINT (103.9309848 1.3619129)
240027480,1.3623349,103.8732326,240027480,traffic_signals,POINT (103.8732326 1.3623349)
4598826851,1.3950106,103.899141,4598826851,traffic_signals,POINT (103.899141 1.3950106)
4005070696,1.4086771,103.8964301,4005070696,,POINT (103.8964301 1.4086771)
4598826858,1.3974632,103.8875118,4598826858,,POINT (103.8875118 1.3974632)
4598826859,1.3973956,103.8881027,4598826859,,POINT (103.8881027 1.3973956)
4598826861,1.3975363,103.8879545,4598826861,crossing,POINT (103.8879545 1.3975363)
5684037486,1.393655,103.8943443,5684037486,,POINT (103.8943443 1.393655)
4598826863,1.3977114,103.8878708,4598826863,,POINT (103.8878708 1.3977114)
4598826864,1.3973465,103.8874873,4598826864,,POINT (103.8874873 1.3973465)
4830398322,1.3666921,103.9258982,4830398322,,POINT (103.9258982 1.3666921)
4830398324,1.3667104,103.9265099,4830398324,,POINT (103.9265099 1.3667104)
4598826869,1.3970292,103.8877183,4598826869,,POINT (103.8877183 1.3970292)
4598826870,1.3969708,103.8877862,4598826870,,POINT (103.8877862 1.3969708)
229508985,1.3667593,103.8896903,229508985,,POINT (103.8896903 1.3667593)
4598826875,1.3972404,103.8881779,4598826875,,POINT (103.8881779 1.3972404)
4598826876,1.3969479,103.8905986,4598826876,,POINT (103.8905986 1.3969479)
4598826879,1.3968164,103.8907496,4598826879,crossing,POINT (103.8907496 1.3968164)
4598826881,1.3968533,103.8913024,4598826881,,POINT (103.8913024 1.3968533)
4598826884,1.3967703,103.8909888,4598826884,crossing,POINT (103.8909888 1.3967703)
4598826885,1.3966549,103.890854,4598826885,,POINT (103.890854 1.3966549)
4598826890,1.3899539,103.9068956,4598826890,,POINT (103.9068956 1.3899539)
5361698709,1.4011439,103.8981317,5361698709,,POINT (103.8981317 1.4011439)
5361698715,1.4012659,103.8989801,5361698715,,POINT (103.8989801 1.4012659)
6979815324,1.3637639,103.8869279,6979815324,,POINT (103.8869279 1.3637639)
6979815325,1.363892,103.8868119,6979815325,,POINT (103.8868119 1.363892)
6979815326,1.3639711,103.8868991,6979815326,,POINT (103.8868991 1.3639711)
6979815323,1.3640017,103.8867125,6979815323,,POINT (103.8867125 1.3640017)
4645783456,1.3802529,103.9434015,4645783456,,POINT (103.9434015 1.3802529)
4645783457,1.3801621,103.9434755,4645783457,,POINT (103.9434755 1.3801621)
4645783458,1.3799868,103.9434988,4645783458,,POINT (103.9434988 1.3799868)
5361698718,1.4010498,103.8983925,5361698718,,POINT (103.8983925 1.4010498)
4645783460,1.3802812,103.9438781,4645783460,,POINT (103.9438781 1.3802812)
4645783461,1.3803096,103.944838,4645783461,,POINT (103.944838 1.3803096)
4645783462,1.3803232,103.9452038,4645783462,,POINT (103.9452038 1.3803232)
4645783463,1.3803317,103.9452747,4645783463,,POINT (103.9452747 1.3803317)
4645783464,1.3806998,103.9469106,4645783464,,POINT (103.9469106 1.3806998)
7111640992,1.4134628,103.8721084,7111640992,,POINT (103.8721084 1.4134628)
4599023555,1.3736885,103.8629284,4599023555,,POINT (103.8629284 1.3736885)
4599023556,1.3717846,103.8635478,4599023556,traffic_signals,POINT (103.8635478 1.3717846)
4599023557,1.3704671,103.8639929,4599023557,traffic_signals,POINT (103.8639929 1.3704671)
4599023560,1.3773785,103.8611262,4599023560,traffic_signals,POINT (103.8611262 1.3773785)
4599023561,1.3772275,103.8611765,4599023561,traffic_signals,POINT (103.8611765 1.3772275)
4614391762,1.3827858,103.8628568,4614391762,,POINT (103.8628568 1.3827858)
4614391763,1.3831831,103.8625488,4614391763,,POINT (103.8625488 1.3831831)
4614391764,1.3828601,103.8629593,4614391764,,POINT (103.8629593 1.3828601)
4614391765,1.3824997,103.8624615,4614391765,,POINT (103.8624615 1.3824997)
4614391766,1.3833615,103.8628144,4614391766,,POINT (103.8628144 1.3833615)
4599023576,1.3703268,103.8640514,4599023576,traffic_signals,POINT (103.8640514 1.3703268)
4614391768,1.3809147,103.864059,4614391768,,POINT (103.864059 1.3809147)
5800626140,1.3919022,103.8961842,5800626140,,POINT (103.8961842 1.3919022)
5800626141,1.3915259,103.8960394,5800626141,,POINT (103.8960394 1.3915259)
4614391775,1.3756008,103.8642689,4614391775,,POINT (103.8642689 1.3756008)
1702234080,1.3874831,103.8687534,1702234080,,POINT (103.8687534 1.3874831)
240027617,1.3639009,103.8659101,240027617,,POINT (103.8659101 1.3639009)
1709836255,1.3852363,103.8612609,1709836255,,POINT (103.8612609 1.3852363)
5217028068,1.3753825,103.9211267,5217028068,,POINT (103.9211267 1.3753825)
5217028069,1.3764752,103.9231607,5217028069,,POINT (103.9231607 1.3764752)
5217028070,1.3751713,103.9227721,5217028070,,POINT (103.9227721 1.3751713)
4504061924,1.3680451,103.8655732,4504061924,,POINT (103.8655732 1.3680451)
5217028072,1.375643,103.9213323,5217028072,,POINT (103.9213323 1.375643)
