,y,x,osmid,highway,geometry
5218821367,1.4188455,103.9068078,5218821367,,POINT (103.9068078 1.4188455)
3048764655,1.3976855,103.9122739,3048764655,,POINT (103.9122739 1.3976855)
5218833651,1.4104612,103.9023987,5218833651,,POINT (103.9023987 1.4104612)
5256475891,1.3986748,103.9047855,5256475891,,POINT (103.9047855 1.3986748)
5256475893,1.3973615,103.906529,5256475893,,POINT (103.906529 1.3973615)
5218821372,1.4184772,103.9066477,5218821372,traffic_signals,POINT (103.9066477 1.4184772)
5218821373,1.4185515,103.9066794,5218821373,traffic_signals,POINT (103.9066794 1.4185515)
5256475894,1.3973079,103.9064918,5256475894,,POINT (103.9064918 1.3973079)
5218833655,1.4105436,103.9023996,5218833655,,POINT (103.9023996 1.4105436)
5256475896,1.3979781,103.9056951,5256475896,,POINT (103.9056951 1.3979781)
5256475898,1.397456,103.9064191,5256475898,,POINT (103.9064191 1.397456)
5218833659,1.4105074,103.9023062,5218833659,,POINT (103.9023062 1.4105074)
5256475900,1.3975178,103.9064065,5256475900,,POINT (103.9064065 1.3975178)
5256475904,1.3975086,103.9062944,5256475904,,POINT (103.9062944 1.3975086)
5256475908,1.3974104,103.9063758,5256475908,,POINT (103.9063758 1.3974104)
5256475909,1.39742,103.9063132,5256475909,,POINT (103.9063132 1.39742)
2019165453,1.4041775,103.9024009,2019165453,,POINT (103.9024009 1.4041775)
5218821390,1.417205,103.906106,5218821390,,POINT (103.906106 1.417205)
5218518289,1.3989872,103.9171648,5218518289,,POINT (103.9171648 1.3989872)
5218518293,1.3989178,103.9170683,5218518293,,POINT (103.9170683 1.3989178)
5218518296,1.3988551,103.9170484,5218518296,,POINT (103.9170484 1.3988551)
5218518306,1.3989645,103.916979,5218518306,,POINT (103.916979 1.3989645)
5218518308,1.399833,103.9157303,5218518308,,POINT (103.9157303 1.399833)
5218518309,1.399954,103.9158193,5218518309,,POINT (103.9158193 1.399954)
2274882854,1.4032837,103.9108044,2274882854,,POINT (103.9108044 1.4032837)
4005070124,1.4090692,103.8968224,4005070124,,POINT (103.8968224 1.4090692)
5218518319,1.400005,103.9154856,5218518319,,POINT (103.9154856 1.400005)
4776531247,1.4043871,103.9030588,4776531247,,POINT (103.9030588 1.4043871)
5680854321,1.3986116,103.9179685,5680854321,,POINT (103.9179685 1.3986116)
4776531249,1.403368,103.9025304,4776531249,,POINT (103.9025304 1.403368)
4776531252,1.4032743,103.9026886,4776531252,,POINT (103.9026886 1.4032743)
5680854324,1.398843,103.918103,5680854324,,POINT (103.918103 1.398843)
6650955062,1.3929498,103.9122789,6650955062,,POINT (103.9122789 1.3929498)
6650955063,1.3927087,103.9120662,6650955063,,POINT (103.9120662 1.3927087)
4005070135,1.4090882,103.8970106,4005070135,,POINT (103.8970106 1.4090882)
3057390902,1.3969937,103.919,3057390902,,POINT (103.919 1.3969937)
5680854327,1.4047558,103.9161183,5680854327,,POINT (103.9161183 1.4047558)
2274878780,1.3996064,103.9053896,2274878780,,POINT (103.9053896 1.3996064)
5680854339,1.4033711,103.9161949,5680854339,,POINT (103.9161949 1.4033711)
5680854343,1.4040432,103.9148802,5680854343,,POINT (103.9148802 1.4040432)
5680854344,1.4037827,103.9150845,5680854344,,POINT (103.9150845 1.4037827)
5680854346,1.4062476,103.9088806,5680854346,,POINT (103.9088806 1.4062476)
5680854347,1.405253,103.9104479,5680854347,,POINT (103.9104479 1.405253)
5218788690,1.4132632,103.9009328,5218788690,,POINT (103.9009328 1.4132632)
4954223960,1.3935079,103.9179841,4954223960,,POINT (103.9179841 1.3935079)
4604732761,1.4152816,103.9040598,4604732761,,POINT (103.9040598 1.4152816)
4954223961,1.3933485,103.9178499,4954223961,,POINT (103.9178499 1.3933485)
5218788701,1.4122174,103.9004688,5218788701,,POINT (103.9004688 1.4122174)
5218788704,1.4130451,103.9002703,5218788704,,POINT (103.9002703 1.4130451)
5218788705,1.4131266,103.9002945,5218788705,,POINT (103.9002945 1.4131266)
6649959776,1.3970712,103.9151408,6649959776,,POINT (103.9151408 1.3970712)
6649959777,1.3970102,103.9148794,6649959777,,POINT (103.9148794 1.3970102)
4504401270,1.4006262,103.9151658,4504401270,,POINT (103.9151658 1.4006262)
4504401272,1.401034,103.9150793,4504401272,,POINT (103.9150793 1.401034)
2274874746,1.3964631,103.9148472,2274874746,,POINT (103.9148472 1.3964631)
4504401275,1.4010987,103.9150204,4504401275,,POINT (103.9150204 1.4010987)
4504401277,1.401068,103.9145951,4504401277,,POINT (103.9145951 1.401068)
4005070212,1.4079536,103.8968334,4005070212,,POINT (103.8968334 1.4079536)
4005057927,1.4077362,103.8988708,4005057927,,POINT (103.8988708 1.4077362)
4005070231,1.4079253,103.8978443,4005070231,,POINT (103.8978443 1.4079253)
4598834586,1.4030163,103.8968148,4598834586,,POINT (103.8968148 1.4030163)
4697965979,1.3932211,103.9135578,4697965979,,POINT (103.9135578 1.3932211)
3049055644,1.4061157,103.9061678,3049055644,,POINT (103.9061678 1.4061157)
3049055645,1.4063591,103.9062979,3049055645,,POINT (103.9062979 1.4063591)
5256422828,1.4007581,103.9029166,5256422828,,POINT (103.9029166 1.4007581)
5256422835,1.4004323,103.9016077,5256422835,,POINT (103.9016077 1.4004323)
5256422836,1.4005261,103.9014513,5256422836,,POINT (103.9014513 1.4005261)
3058361788,1.4207642,103.9112728,3058361788,,POINT (103.9112728 1.4207642)
3058316735,1.4069547,103.9076996,3058316735,,POINT (103.9076996 1.4069547)
2274883021,1.4032279,103.9065025,2274883021,,POINT (103.9065025 1.4032279)
5094913492,1.402883,103.8911516,5094913492,,POINT (103.8911516 1.402883)
5094913493,1.4026597,103.8914234,5094913493,,POINT (103.8914234 1.4026597)
5177325018,1.399466,103.9078246,5177325018,,POINT (103.9078246 1.399466)
5177325019,1.3986172,103.9082019,5177325019,,POINT (103.9082019 1.3986172)
5177325020,1.3986831,103.9082508,5177325020,,POINT (103.9082508 1.3986831)
6531986909,1.3962446,103.9059851,6531986909,,POINT (103.9059851 1.3962446)
3057407454,1.404303,103.9063928,3057407454,,POINT (103.9063928 1.404303)
6054290931,1.4065218,103.9135569,6054290931,,POINT (103.9135569 1.4065218)
6054290932,1.4077418,103.9146164,6054290932,,POINT (103.9146164 1.4077418)
7085655548,1.4187138,103.9042031,7085655548,,POINT (103.9042031 1.4187138)
7085655549,1.4187859,103.9041797,7085655549,,POINT (103.9041797 1.4187859)
6054290948,1.4063153,103.9137688,6054290948,,POINT (103.9137688 1.4063153)
6054290949,1.406177,103.9136409,6054290949,,POINT (103.9136409 1.406177)
3035715094,1.4190841,103.9074019,3035715094,,POINT (103.9074019 1.4190841)
5433800215,1.401577,103.9140959,5433800215,,POINT (103.9140959 1.401577)
4321711643,1.3961958,103.9150124,4321711643,,POINT (103.9150124 1.3961958)
5433800220,1.4018402,103.9139516,5433800220,,POINT (103.9139516 1.4018402)
4004972061,1.4012331,103.8908959,4004972061,,POINT (103.8908959 1.4012331)
4004972062,1.4012728,103.8904411,4004972062,,POINT (103.8904411 1.4012728)
5103941149,1.4052237,103.9045077,5103941149,,POINT (103.9045077 1.4052237)
2274874915,1.3967405,103.9144623,2274874915,,POINT (103.9144623 1.3967405)
4004972070,1.4014441,103.8950046,4004972070,,POINT (103.8950046 1.4014441)
5103941161,1.4035927,103.9056405,5103941161,,POINT (103.9056405 1.4035927)
368899628,1.4063554,103.8976929,368899628,traffic_signals,POINT (103.8976929 1.4063554)
368899632,1.4060179,103.9007804,368899632,traffic_signals,POINT (103.9007804 1.4060179)
368899633,1.4043366,103.9038354,368899633,traffic_signals,POINT (103.9038354 1.4043366)
368899634,1.4027819,103.9063242,368899634,traffic_signals,POINT (103.9063242 1.4027819)
4004972083,1.4017014,103.8935581,4004972083,,POINT (103.8935581 1.4017014)
3057399347,1.4060961,103.9058758,3057399347,,POINT (103.9058758 1.4060961)
3057399346,1.4062362,103.9059499,3057399346,,POINT (103.9059499 1.4062362)
3048535608,1.4062512,103.9055594,3048535608,,POINT (103.9055594 1.4062512)
5218670138,1.3940237,103.9076775,5218670138,,POINT (103.9076775 1.3940237)
3048535612,1.405216,103.9070769,3048535612,,POINT (103.9070769 1.405216)
5103941180,1.4052904,103.9043806,5103941180,,POINT (103.9043806 1.4052904)
3058316860,1.4071755,103.9079737,3058316860,,POINT (103.9079737 1.4071755)
4005070409,1.4078515,103.8967902,4005070409,,POINT (103.8967902 1.4078515)
6498113100,1.4005918,103.9106729,6498113100,,POINT (103.9106729 1.4005918)
6498113105,1.4007574,103.9110618,6498113105,,POINT (103.9110618 1.4007574)
395048534,1.4073682,103.9053812,395048534,traffic_signals,POINT (103.9053812 1.4073682)
395048535,1.4059892,103.9077163,395048535,traffic_signals,POINT (103.9077163 1.4059892)
395048536,1.4036731,103.9109694,395048536,traffic_signals,POINT (103.9109694 1.4036731)
4005070429,1.4080955,103.8966816,4005070429,,POINT (103.8966816 1.4080955)
4004972127,1.3999013,103.8989282,4004972127,,POINT (103.8989282 1.3999013)
4004972128,1.399907,103.8983845,4004972128,,POINT (103.8983845 1.399907)
4004972129,1.3999418,103.8983966,4004972129,,POINT (103.8983966 1.3999418)
5256406626,1.401317,103.8977697,5256406626,,POINT (103.8977697 1.401317)
4004972131,1.4005696,103.8996128,4004972131,,POINT (103.8996128 1.4005696)
5256406627,1.4013778,103.8976138,5256406627,,POINT (103.8976138 1.4013778)
5256406628,1.4015008,103.8976863,5256406628,,POINT (103.8976863 1.4015008)
4004972133,1.4008268,103.8946475,4004972133,,POINT (103.8946475 1.4008268)
4004972141,1.4009118,103.8946423,4004972141,,POINT (103.8946423 1.4009118)
4004972142,1.4008786,103.8939425,4004972142,,POINT (103.8939425 1.4008786)
4004972143,1.4009067,103.8937659,4004972143,,POINT (103.8937659 1.4009067)
4004972144,1.4009621,103.8939472,4004972144,,POINT (103.8939472 1.4009621)
4004972145,1.4009926,103.898082,4004972145,,POINT (103.898082 1.4009926)
4004972147,1.4011802,103.8981428,4004972147,,POINT (103.8981428 1.4011802)
5863220853,1.4132747,103.9114299,5863220853,,POINT (103.9114299 1.4132747)
5863220855,1.4133076,103.9112395,5863220855,,POINT (103.9112395 1.4133076)
3057411703,1.4043847,103.9063635,3057411703,,POINT (103.9063635 1.4043847)
5256406649,1.401466,103.8978097,5256406649,,POINT (103.8978097 1.401466)
3057411706,1.4045206,103.9064102,3057411706,,POINT (103.9064102 1.4045206)
5256406653,1.4026404,103.8981047,5256406653,,POINT (103.8981047 1.4026404)
5256406654,1.4028912,103.8981883,5256406654,,POINT (103.8981883 1.4028912)
395048575,1.4036067,103.9110425,395048575,traffic_signals,POINT (103.9110425 1.4036067)
2274883199,1.4036422,103.9106667,2274883199,,POINT (103.9106667 1.4036422)
4884878978,1.4093596,103.9059703,4884878978,,POINT (103.9059703 1.4093596)
4005070467,1.408479,103.898269,4005070467,,POINT (103.898269 1.408479)
2274875012,1.3969054,103.9145279,2274875012,,POINT (103.9145279 1.3969054)
395048584,1.4008685,103.9148496,395048584,traffic_signals,POINT (103.9148496 1.4008685)
4884878984,1.4093356,103.9059793,4884878984,,POINT (103.9059793 1.4093356)
4005070474,1.4085504,103.8966078,4005070474,,POINT (103.8966078 1.4085504)
395048587,1.3980268,103.9185566,395048587,traffic_signals,POINT (103.9185566 1.3980268)
395048588,1.397943,103.9186803,395048588,traffic_signals,POINT (103.9186803 1.397943)
368957072,1.3941533,103.9100538,368957072,,POINT (103.9100538 1.3941533)
4005070481,1.4085464,103.8961427,4005070481,,POINT (103.8961427 1.4085464)
2274879125,1.3997166,103.9105688,2274879125,,POINT (103.9105688 1.3997166)
4005070489,1.408075,103.897604,4005070489,,POINT (103.897604 1.408075)
4430972572,1.4069518,103.8979135,4430972572,,POINT (103.8979135 1.4069518)
5965665957,1.4170238,103.9061279,5965665957,,POINT (103.9061279 1.4170238)
5965665958,1.417062,103.9060465,5965665958,,POINT (103.9060465 1.417062)
4005070511,1.4082685,103.8981514,4005070511,,POINT (103.8981514 1.4082685)
4568417968,1.4040436,103.9000282,4568417968,,POINT (103.9000282 1.4040436)
4604778167,1.4129217,103.9008184,4604778167,traffic_signals,POINT (103.9008184 1.4129217)
6191130305,1.4087562,103.8989667,6191130305,crossing,POINT (103.8989667 1.4087562)
4005070536,1.4084369,103.8962693,4005070536,,POINT (103.8962693 1.4084369)
6191130314,1.4082301,103.8982327,6191130314,crossing,POINT (103.8982327 1.4082301)
6191130315,1.4056076,103.8975189,6191130315,,POINT (103.8975189 1.4056076)
4430972624,1.406355,103.8980464,4430972624,,POINT (103.8980464 1.406355)
4430972625,1.4064982,103.8982675,4430972625,,POINT (103.8982675 1.4064982)
5177288402,1.4016335,103.9007108,5177288402,,POINT (103.9007108 1.4016335)
6191130322,1.4055026,103.8971377,6191130322,,POINT (103.8971377 1.4055026)
5277959903,1.391162,103.9134892,5277959903,,POINT (103.9134892 1.391162)
3058292459,1.4073852,103.9082381,3058292459,,POINT (103.9082381 1.4073852)
4602349297,1.3989664,103.9170239,4602349297,,POINT (103.9170239 1.3989664)
4602349298,1.3990391,103.9170903,4602349298,,POINT (103.9170903 1.3990391)
4602349299,1.3996294,103.9087942,4602349299,,POINT (103.9087942 1.3996294)
4602349300,1.399929,103.9084169,4602349300,,POINT (103.9084169 1.399929)
4602349301,1.3992263,103.9102418,4602349301,,POINT (103.9102418 1.3992263)
3058292468,1.4085368,103.9085238,3058292468,,POINT (103.9085238 1.4085368)
3058292473,1.4088977,103.9084315,3058292473,,POINT (103.9084315 1.4088977)
3058292474,1.4088335,103.9084631,3058292474,,POINT (103.9084631 1.4088335)
3058292478,1.4087768,103.9082783,3058292478,,POINT (103.9082783 1.4087768)
4602349311,1.402713,103.9117493,4602349311,,POINT (103.9117493 1.402713)
4602349316,1.4024769,103.910419,4602349316,,POINT (103.910419 1.4024769)
4602349323,1.401286,103.9139872,4602349323,,POINT (103.9139872 1.401286)
4005070603,1.4082336,103.8970826,4005070603,,POINT (103.8970826 1.4082336)
4602349325,1.4000936,103.9140433,4602349325,,POINT (103.9140433 1.4000936)
4602349331,1.4011327,103.9138723,4602349331,,POINT (103.9138723 1.4011327)
3865151261,1.4034314,103.9112883,3865151261,,POINT (103.9112883 1.4034314)
4697831197,1.417382,103.9046095,4697831197,,POINT (103.9046095 1.417382)
4697831198,1.4172897,103.9042735,4697831198,,POINT (103.9042735 1.4172897)
4697831199,1.4171205,103.9039082,4697831199,,POINT (103.9039082 1.4171205)
3865151267,1.4038478,103.9107273,3865151267,,POINT (103.9107273 1.4038478)
4602349348,1.3999769,103.9141983,4602349348,,POINT (103.9141983 1.3999769)
4602349349,1.3989328,103.9152556,4602349349,,POINT (103.9152556 1.3989328)
3865151270,1.4038829,103.9112305,3865151270,,POINT (103.9112305 1.4038829)
3865151269,1.4038826,103.9111292,3865151269,,POINT (103.9111292 1.4038826)
4602349352,1.3997548,103.9141684,4602349352,,POINT (103.9141684 1.3997548)
4697831205,1.4127912,103.9009213,4697831205,traffic_signals,POINT (103.9009213 1.4127912)
1712383787,1.4055575,103.9023466,1712383787,,POINT (103.9023466 1.4055575)
4602349356,1.3963364,103.9155465,4602349356,,POINT (103.9155465 1.3963364)
4602349357,1.3933336,103.915792,4602349357,,POINT (103.915792 1.3933336)
2398078766,1.416129,103.905987,2398078766,,POINT (103.905987 1.416129)
2398078767,1.4149863,103.9037679,2398078767,,POINT (103.9037679 1.4149863)
2398078768,1.4154012,103.9032974,2398078768,turning_loop,POINT (103.9032974 1.4154012)
2398078769,1.4142774,103.9031088,2398078769,,POINT (103.9031088 1.4142774)
4602349362,1.3994302,103.911513,4602349362,,POINT (103.911513 1.3994302)
2398078764,1.4199814,103.9082276,2398078764,,POINT (103.9082276 1.4199814)
2398078763,1.4208162,103.9084366,2398078763,,POINT (103.9084366 1.4208162)
1736652601,1.4128778,103.9009553,1736652601,traffic_signals,POINT (103.9009553 1.4128778)
4699936575,1.4057222,103.9019541,4699936575,,POINT (103.9019541 1.4057222)
5433800521,1.401704,103.9145064,5433800521,,POINT (103.9145064 1.401704)
5433800522,1.4014153,103.9143229,5433800522,,POINT (103.9143229 1.4014153)
368920397,1.3953768,103.9109561,368920397,traffic_signals,POINT (103.9109561 1.3953768)
368920400,1.3923954,103.9145328,368920400,traffic_signals,POINT (103.9145328 1.3923954)
5433800531,1.4020331,103.9139901,5433800531,,POINT (103.9139901 1.4020331)
3785996118,1.391861,103.9096209,3785996118,,POINT (103.9096209 1.391861)
5218887526,1.4160862,103.9049338,5218887526,,POINT (103.9049338 1.4160862)
4005070696,1.4086771,103.8964301,4005070696,,POINT (103.8964301 1.4086771)
5218887531,1.4162157,103.904409,5218887531,,POINT (103.904409 1.4162157)
4697941867,1.3993851,103.9110447,4697941867,,POINT (103.9110447 1.3993851)
4005058411,1.4080237,103.8986338,4005058411,,POINT (103.8986338 1.4080237)
4697941870,1.4002906,103.9098166,4697941870,,POINT (103.9098166 1.4002906)
4697941873,1.4004414,103.9098412,4697941873,,POINT (103.9098412 1.4004414)
4697941876,1.4018223,103.9076905,4697941876,,POINT (103.9076905 1.4018223)
4697941878,1.40193,103.9077716,4697941878,,POINT (103.9077716 1.40193)
4005058427,1.4081487,103.8988001,4005058427,,POINT (103.8988001 1.4081487)
6817425280,1.3988214,103.9064504,6817425280,,POINT (103.9064504 1.3988214)
6817425281,1.3986887,103.9063394,6817425281,,POINT (103.9063394 1.3986887)
3049052035,1.4063219,103.9069345,3049052035,,POINT (103.9069345 1.4063219)
6791669639,1.4053259,103.9042054,6791669639,,POINT (103.9042054 1.4053259)
5361698709,1.4011439,103.8981317,5361698709,,POINT (103.8981317 1.4011439)
4817762202,1.4135978,103.9062936,4817762202,,POINT (103.9062936 1.4135978)
5361698715,1.4012659,103.8989801,5361698715,,POINT (103.8989801 1.4012659)
5361698718,1.4010498,103.8983925,5361698718,,POINT (103.8983925 1.4010498)
4817762211,1.412833,103.9054575,4817762211,,POINT (103.9054575 1.412833)
4817762212,1.413576,103.9058264,4817762212,,POINT (103.9058264 1.413576)
4005058467,1.4085068,103.9014267,4005058467,,POINT (103.9014267 1.4085068)
7241881522,1.3951154,103.9075274,7241881522,,POINT (103.9075274 1.3951154)
7241881524,1.3950442,103.9076035,7241881524,turning_circle,POINT (103.9076035 1.3950442)
7284008888,1.3991682,103.9066038,7284008888,,POINT (103.9066038 1.3991682)
7284008889,1.3990216,103.9064941,7284008889,,POINT (103.9064941 1.3990216)
7284008890,1.3995086,103.9061163,7284008890,,POINT (103.9061163 1.3995086)
7284008891,1.3994266,103.906047,7284008891,,POINT (103.906047 1.3994266)
7284008892,1.399539,103.9060736,7284008892,,POINT (103.9060736 1.399539)
7284008893,1.3994584,103.9060057,7284008893,,POINT (103.9060057 1.3994584)
7284008894,1.3992509,103.9064934,7284008894,,POINT (103.9064934 1.3992509)
4005066692,1.4098979,103.8968197,4005066692,,POINT (103.8968197 1.4098979)
4005066695,1.4110799,103.897301,4005066695,,POINT (103.897301 1.4110799)
4005066696,1.4124122,103.8993008,4005066696,,POINT (103.8993008 1.4124122)
4005066700,1.412589,103.8988525,4005066700,,POINT (103.8988525 1.412589)
4005066702,1.4126814,103.8985293,4005066702,,POINT (103.8985293 1.4126814)
5272422355,1.4068211,103.9003892,5272422355,,POINT (103.9003892 1.4068211)
5272422356,1.4077671,103.8988195,5272422356,,POINT (103.8988195 1.4077671)
7284393947,1.4036768,103.9089194,7284393947,,POINT (103.9089194 1.4036768)
5842946044,1.4181948,103.9098132,5842946044,traffic_signals,POINT (103.9098132 1.4181948)
6752823305,1.3999282,103.9000842,6752823305,,POINT (103.9000842 1.3999282)
3058367700,1.4207082,103.9115034,3058367700,,POINT (103.9115034 1.4207082)
4602349596,1.3992994,103.9114242,4602349596,,POINT (103.9114242 1.3992994)
4602349597,1.4032957,103.909339,4602349597,,POINT (103.909339 1.4032957)
4602349598,1.4026825,103.9102508,4602349598,,POINT (103.9102508 1.4026825)
4602349600,1.4025697,103.910291,4602349600,,POINT (103.910291 1.4025697)
4602349602,1.4014352,103.9096761,4602349602,,POINT (103.9096761 1.4014352)
4602349606,1.4008,103.9103026,4602349606,,POINT (103.9103026 1.4008)
4602349607,1.4003442,103.9099745,4602349607,,POINT (103.9099745 1.4003442)
2274875430,1.3978588,103.9126808,2274875430,,POINT (103.9126808 1.3978588)
4602349611,1.3976248,103.9100478,4602349611,,POINT (103.9100478 1.3976248)
4602349612,1.3963621,103.9116396,4602349612,,POINT (103.9116396 1.3963621)
4602349613,1.3958377,103.9093544,4602349613,,POINT (103.9093544 1.3958377)
4602349614,1.3962145,103.9096382,4602349614,,POINT (103.9096382 1.3962145)
5218396220,1.3936573,103.9097085,5218396220,,POINT (103.9097085 1.3936573)
4005070910,1.4089118,103.8969662,4005070910,,POINT (103.8969662 1.4089118)
6543124543,1.4053828,103.9022239,6543124543,,POINT (103.9022239 1.4053828)
368937029,1.4195508,103.9096659,368937029,,POINT (103.9096659 1.4195508)
368937035,1.4187444,103.9083146,368937035,,POINT (103.9083146 1.4187444)
368937039,1.4197347,103.9089657,368937039,,POINT (103.9089657 1.4197347)
369166424,1.4063536,103.8974777,369166424,traffic_signals,POINT (103.8974777 1.4063536)
2274875480,1.3978418,103.9131969,2274875480,,POINT (103.9131969 1.3978418)
5083408487,1.4055879,103.9022975,5083408487,,POINT (103.9022975 1.4055879)
4427352168,1.3995537,103.9049717,4427352168,,POINT (103.9049717 1.3995537)
4427352169,1.399602,103.9048079,4427352169,,POINT (103.9048079 1.399602)
5083408488,1.4043534,103.9020863,5083408488,,POINT (103.9020863 1.4043534)
5083408489,1.4049997,103.902432,5083408489,,POINT (103.902432 1.4049997)
5556054120,1.4194197,103.9101166,5556054120,,POINT (103.9101166 1.4194197)
4005058670,1.4087579,103.9017293,4005058670,,POINT (103.9017293 1.4087579)
4427352175,1.3998295,103.9054033,4427352175,,POINT (103.9054033 1.3998295)
1167575152,1.4032213,103.9059194,1167575152,,POINT (103.9059194 1.4032213)
3049056367,1.4057396,103.9066068,3049056367,,POINT (103.9066068 1.4057396)
4427352178,1.4000692,103.9046394,4427352178,,POINT (103.9046394 1.4000692)
3058313330,1.4061901,103.9076327,3058313330,crossing,POINT (103.9076327 1.4061901)
4427352180,1.4002649,103.9052784,4427352180,,POINT (103.9052784 1.4002649)
3049056368,1.4059856,103.9067345,3049056368,,POINT (103.9067345 1.4059856)
4427352182,1.4002637,103.9046828,4427352182,,POINT (103.9046828 1.4002637)
4005058678,1.4088148,103.8988834,4005058678,,POINT (103.8988834 1.4088148)
4427352184,1.400437,103.9051848,4427352184,,POINT (103.9051848 1.400437)
4427352185,1.4040922,103.9036825,4427352185,,POINT (103.9036825 1.4040922)
6572632186,1.4006401,103.9118658,6572632186,,POINT (103.9118658 1.4006401)
6572632187,1.4007668,103.9119431,6572632187,,POINT (103.9119431 1.4007668)
4427352188,1.4041728,103.9041064,4427352188,,POINT (103.9041064 1.4041728)
4427352186,1.4041337,103.9036107,4427352186,,POINT (103.9036107 1.4041337)
6572632190,1.4007185,103.9111409,6572632190,,POINT (103.9111409 1.4007185)
1167575172,1.4033855,103.9064076,1167575172,,POINT (103.9064076 1.4033855)
369166473,1.4033917,103.8967028,369166473,traffic_signals,POINT (103.8967028 1.4033917)
4005058703,1.4091701,103.901781,4005058703,,POINT (103.901781 1.4091701)
7085693073,1.4180016,103.9039148,7085693073,,POINT (103.9039148 1.4180016)
7085693074,1.4179638,103.9038385,7085693074,,POINT (103.9038385 1.4179638)
2274875553,1.3977777,103.9127614,2274875553,,POINT (103.9127614 1.3977777)
4005058728,1.4093005,103.901429,4005058728,,POINT (103.901429 1.4093005)
5278410926,1.418622,103.9063845,5278410926,,POINT (103.9063845 1.418622)
4005071033,1.4089389,103.8981635,4005071033,,POINT (103.8981635 1.4089389)
3905775803,1.4114499,103.89802,3905775803,traffic_signals,POINT (103.89802 1.4114499)
3905775805,1.4115539,103.8980616,3905775805,traffic_signals,POINT (103.8980616 1.4115539)
6113106114,1.394624,103.9163107,6113106114,,POINT (103.9163107 1.394624)
6113106118,1.3946994,103.9161319,6113106118,,POINT (103.9161319 1.3946994)
5177288921,1.399604,103.9014163,5177288921,,POINT (103.9014163 1.399604)
5177288922,1.3996864,103.9013348,5177288922,,POINT (103.9013348 1.3996864)
5177288926,1.400121,103.9011983,5177288926,,POINT (103.9011983 1.400121)
5177288927,1.3997249,103.9015177,5177288927,,POINT (103.9015177 1.3997249)
2274871522,1.3920644,103.9143094,2274871522,,POINT (103.9143094 1.3920644)
5177288941,1.399515,103.8997775,5177288941,,POINT (103.8997775 1.399515)
5177288945,1.4003004,103.900385,5177288945,,POINT (103.900385 1.4003004)
5177288947,1.4053646,103.9047259,5177288947,,POINT (103.9047259 1.4053646)
5177288948,1.4054936,103.9044941,5177288948,,POINT (103.9044941 1.4054936)
5177288954,1.4059876,103.9050442,5177288954,,POINT (103.9050442 1.4059876)
4002523403,1.4021207,103.8946471,4002523403,traffic_signals,POINT (103.8946471 1.4021207)
4002523404,1.4021336,103.8945524,4002523404,traffic_signals,POINT (103.8945524 1.4021336)
4002523407,1.4026587,103.8910089,4002523407,traffic_signals,POINT (103.8910089 1.4026587)
5556054321,1.4203002,103.9103865,5556054321,,POINT (103.9103865 1.4203002)
5556054328,1.4207548,103.9105211,5556054328,,POINT (103.9105211 1.4207548)
5556054329,1.4210765,103.9105724,5556054329,,POINT (103.9105724 1.4210765)
2274871610,1.3924431,103.9142648,2274871610,,POINT (103.9142648 1.3924431)
6794176838,1.4043637,103.9061006,6794176838,,POINT (103.9061006 1.4043637)
4427352391,1.4043433,103.904112,4427352391,,POINT (103.904112 1.4043433)
4427352394,1.4045121,103.9035255,4427352394,,POINT (103.9035255 1.4045121)
4427352397,1.4046355,103.9035531,4427352397,,POINT (103.9035531 1.4046355)
4427352399,1.4046882,103.9040443,4427352399,,POINT (103.9040443 1.4046882)
4427352400,1.4047209,103.9039627,4427352400,,POINT (103.9039627 1.4047209)
4914448730,1.4056308,103.8974449,4914448730,,POINT (103.8974449 1.4056308)
4914448731,1.4055716,103.8976338,4914448731,,POINT (103.8976338 1.4055716)
2274879836,1.4005488,103.9146219,2274879836,,POINT (103.9146219 1.4005488)
2274871671,1.3926882,103.9141667,2274871671,,POINT (103.9141667 1.3926882)
2274871672,1.3926905,103.9147461,2274871672,,POINT (103.9147461 1.3926905)
7283951994,1.4007063,103.9056607,7283951994,,POINT (103.9056607 1.4007063)
3048544650,1.4059402,103.9064853,3048544650,,POINT (103.9064853 1.4059402)
3048544651,1.4059024,103.9062712,3048544651,,POINT (103.9062712 1.4059024)
6572611982,1.3996265,103.9120133,6572611982,,POINT (103.9120133 1.3996265)
6572611983,1.3995412,103.9121601,6572611983,,POINT (103.9121601 1.3995412)
2274875804,1.397973,103.9132785,2274875804,,POINT (103.9132785 1.397973)
5284866465,1.401378,103.9057549,5284866465,,POINT (103.9057549 1.401378)
5284866467,1.400876,103.9053968,5284866467,,POINT (103.9053968 1.400876)
3048532392,1.4063818,103.905246,3048532392,,POINT (103.905246 1.4063818)
6646802858,1.3947438,103.9117163,6646802858,,POINT (103.9117163 1.3947438)
6646802859,1.3948201,103.9117786,6646802859,,POINT (103.9117786 1.3948201)
368900542,1.4007321,103.9147505,368900542,traffic_signals,POINT (103.9147505 1.4007321)
6650063298,1.4021109,103.9178243,6650063298,,POINT (103.9178243 1.4021109)
6650063299,1.4024788,103.9181091,6650063299,,POINT (103.9181091 1.4024788)
6498146759,1.4047882,103.9056015,6498146759,,POINT (103.9056015 1.4047882)
1749002699,1.4159952,103.9058255,1749002699,,POINT (103.9058255 1.4159952)
4005059032,1.4096516,103.8993367,4005059032,,POINT (103.8993367 1.4096516)
